step,sla_met,sla_embb_step,sla_urllc_step,sla_mmtc_step,sla_avg_step,total_throughput,bandwidth_util,decision_latency,token_usage,reward,alloc_embb,alloc_urllc,alloc_mmtc,sla_rate_embb,sla_rate_urllc,sla_rate_mmtc,seed,scenario,method
56,"[True, False, False]",1,0,0,0.3333333333333333,5880.0,0.47275,0,0,0.19182499999999997,0.65,0.29999999999999993,0.05,0.2,0.2,0.7,42,steady,M2-Threshold
57,"[True, True, False]",1,1,0,0.6666666666666666,4667.0,0.5695,0,0,0.28751666666666664,0.65,0.29999999999999993,0.05,0.3,0.2,0.6,42,steady,M2-Threshold
58,"[False, False, False]",0,0,0,0.0,3746.9999999999995,0.6175,0,0,0.13524999999999998,0.65,0.29999999999999993,0.05,0.3,0.1,0.5,42,steady,M2-Threshold
59,"[True, False, False]",1,0,0,0.3333333333333333,3489.0,0.51475,0,0,0.17109166666666664,0.65,0.29999999999999993,0.05,0.4,0.1,0.4,42,steady,M2-Threshold
60,"[False, False, False]",0,0,0,0.0,2840.0,0.51,0,0,0.08633333333333332,0.55,0.35,0.10000000000000002,0.4,0.1,0.3,42,steady,M2-Threshold
61,"[False, True, False]",0,1,0,0.3333333333333333,3254.0,0.58325,0,0,0.174975,0.45,0.39999999999999997,0.15000000000000002,0.4,0.2,0.2,42,steady,M2-Threshold
62,"[False, True, True]",0,1,1,0.6666666666666666,2300.0,0.5085000000000001,0,0,0.2358833333333333,0.35000000000000003,0.44999999999999996,0.2,0.4,0.3,0.2,42,steady,M2-Threshold
63,"[False, True, False]",0,1,0,0.3333333333333333,1510.0,0.46675,0,0,0.17335833333333328,0.25000000000000006,0.49999999999999994,0.25,0.4,0.4,0.2,42,steady,M2-Threshold
64,"[False, True, True]",0,1,1,0.6666666666666666,1939.9999999999998,0.4025,0,0,0.2374166666666667,0.15000000000000008,0.5499999999999999,0.3,0.4,0.5,0.2,42,steady,M2-Threshold
65,"[False, True, True]",0,1,1,0.6666666666666666,2937.0,0.494,0,0,0.2815333333333333,0.20000000000000007,0.44999999999999996,0.35,0.3,0.6,0.3,42,steady,M2-Threshold
66,"[False, True, False]",0,1,0,0.3333333333333333,3068.0,0.45549999999999996,0,0,0.20331666666666665,0.25000000000000006,0.35,0.39999999999999997,0.2,0.7,0.3,42,steady,M2-Threshold
