step,sla_met,sla_embb_step,sla_urllc_step,sla_mmtc_step,sla_avg_step,total_throughput,bandwidth_util,decision_latency,token_usage,reward,alloc_embb,alloc_urllc,alloc_mmtc,sla_rate_embb,sla_rate_urllc,sla_rate_mmtc,seed,scenario,method
82,"[False, True, False]",0,1,0,0.3333333333333333,5153.0,0.62225,11.668658971786499,267,0.2700083333333333,0.45,0.5,0.05,0.1,1.0,0.2,42,steady,M4-SingleLLM
83,"[False, True, False]",0,1,0,0.3333333333333333,4709.0,0.521,9.39476490020752,266,0.2229666666666666,0.5,0.45,0.05,0.0,1.0,0.2,42,steady,M4-SingleLLM
84,"[False, True, False]",0,1,0,0.3333333333333333,3991.111111111111,0.44549999999999995,14.58617901802063,266,0.20031666666666664,0.4444444444444444,0.49999999999999994,0.05555555555555555,0.0,1.0,0.2,42,steady,M4-SingleLLM
85,"[False, True, False]",0,1,0,0.3333333333333333,3120.0,0.61625,10.370054960250854,266,0.2515416666666666,0.45,0.5,0.05,0.0,1.0,0.2,42,steady,M4-SingleLLM
86,"[False, True, False]",0,1,0,0.3333333333333333,3440.0,0.49975,10.593428134918213,266,0.21659166666666663,0.5,0.45,0.05,0.0,1.0,0.2,42,steady,M4-SingleLLM
87,"[False, True, True]",0,1,1,0.6666666666666666,3263.0,0.45799999999999996,13.95599913597107,266,0.27073333333333327,0.45,0.45,0.1,0.0,1.0,0.2,42,steady,M4-SingleLLM
88,"[False, True, False]",0,1,0,0.3333333333333333,2630.0,0.50325,7.8551859855651855,266,0.21764166666666662,0.5,0.45,0.05,0.0,1.0,0.2,42,steady,M4-SingleLLM
89,"[False, True, False]",0,1,0,0.3333333333333333,2300.0,0.36225,11.911979913711548,266,0.17534166666666662,0.45,0.45,0.1,0.0,1.0,0.2,42,steady,M4-SingleLLM
90,"[False, True, False]",0,1,0,0.3333333333333333,3120.0,0.44049999999999995,9.818749189376831,266,0.19881666666666659,0.5,0.45,0.05,0.0,1.0,0.2,42,steady,M4-SingleLLM
91,"[False, True, True]",0,1,1,0.6666666666666666,2819.0,0.51375,9.646394729614258,266,0.28745833333333337,0.4,0.45,0.15,0.0,1.0,0.2,42,steady,M4-SingleLLM
92,"[False, True, False]",0,1,0,0.3333333333333333,2753.0,0.581,9.117403745651245,266,0.2409666666666666,0.5,0.45,0.05,0.0,1.0,0.2,42,steady,M4-SingleLLM
93,"[False, False, False]",0,0,0,0.0,2820.0,0.51625,9.912777185440063,266,0.13820833333333332,0.5,0.45,0.05,0.0,0.9,0.2,42,steady,M4-SingleLLM
